0,1,2,3,4
5.33,1.73,8.8,5.11,1.99
5.33,1.73,8.8,5.11,1.99
6.393619333333333,5.913619333333333,4.659619333333333,5.324286,4.8216193333333335
5.335070355555556,5.511070355555555,5.063314799999999,4.935603688888888,5.4319148
5.105490432592591,5.400957099259257,5.030923025185183,5.182865247407405,5.544669691851853
5.124128963358022,5.423791185580244,5.009007630024689,5.263421901629627,5.502553852246915
5.146254767394235,5.426778619246089,5.017870276859256,5.259814451344853,5.47532932871111
5.151762326946935,5.40975691460126,5.037641308455853,5.252703421706881,5.456572456110177
5.156222508654026,5.39251160429189,5.0553891263988815,5.251212360849728,5.438120990036746
5.1617967877858915,5.377992178644606,5.070860146207353,5.250405900730382,5.420303407466068
5.1672334272312,5.364997051076835,5.084960689231977,5.2492190316182725,5.403966886197615
5.172185286173612,5.353078315026921,5.097886797788788,5.24799384806247,5.389098672178101
5.176736271245863,5.342195645843821,5.109680791736157,5.246866105507232,5.375519500074918
5.180948822169674,5.332290840943365,5.1204276073446335,5.24582060624266,5.363104977664567
5.184846746232537,5.32327582592313,5.130222998525198,5.244840906766644,5.351758292826865
5.188450052317367,5.315067938878632,5.139152749929159,5.2439228947015915,5.34138914333391
5.191780086669205,5.307594542167187,5.147293403713946,5.243064009657211,5.331913286147822
5.194857198829454,5.300790004414913,5.1547146731336,5.242260960646189,5.323253670952123
5.197700128588121,5.294594417152046,5.161480226890707,5.241510394537615,5.315340011934674
5.200326222976149,5.288953188898174,5.167648108422539,5.24080916472947,5.308108090751903
5.202751598277517,5.28381663527636,5.1732712065865805,5.240154302529743,5.3014992063593
5.204991221212461,5.279139536626744,5.178397719874139,5.239542987817441,5.29545970714826
5.207058980880915,5.274880730950668,5.1830715759359025,5.238972544144186,5.289940559770914
5.208967761808432,5.271002748804629,5.187332810461588,5.238440436262141,5.284896951655976
5.210729513423922,5.267471482005663,5.191217912295206,5.237944265595398,5.280287927612024
5.212355314798508,5.264255881791907,5.194760138148241,5.237481765089496,5.276076057949523
5.213855435132256,5.261327684008426,5.197989799380859,5.237050794042767,5.272227135176844
5.215239390360075,5.258661159021055,5.2009345232806155,5.236649332920476,5.268709896758235
5.216515996088243,5.256232884128788,5.2036194911218985,5.2362754781469585,5.2654957717077355
5.217693417057285,5.254021536437705,5.206067655078529,5.2359274369140145,5.262558648976848
5.218779213330798,5.252007704353832,5.208299935870536,5.235603522042727,5.259874665762419
5.21978038340344,5.250173716020127,5.210335402858401,5.235302146926659,5.257422014021958
5.220703404412113,5.248503483173085,5.212191438145913,5.2350218205785675,5.255180763631268
5.221554269625681,5.2469823590314455,5.213883886113862,5.234761142798663,5.253132700753818
5.22233852338018,5.24559700895452,5.215427189680013,5.2345187994788445,5.251261180114143
5.223061293618262,5.244335292721362,5.2168345144655,5.234293558054038,5.249550989979851
5.223727322183515,5.243186157385494,5.2181178619426385,5.234084263109009,5.247988228759596
5.224340993012352,5.242139539753975,5.219288172543494,5.233889832146542,5.246560192218224
5.22490635835848,5.241186277625256,5.220355419621357,5.233709251520849,5.245255270396118
5.225427163177529,5.240318028998219,5.221328695077864,5.2335415725382965,5.244062853398251
5.2259068677922285,5.239527198535655,5.222216287396189,5.233385907726029,5.242973245290171
5.2263486689515775,5.23880687062999,5.223025752754841,5.2332414272677905,5.241977585403665
5.226755519390886,5.238150748477735,5.223763979836608,5.233107355605217,5.241067776414845
5.227130145993175,5.237553098622586,5.224437248892524,5.232982968201952,5.240236418612088
5.227475066646367,5.23700870047566,5.225051285570908,5.232867588467272,5.239476749821464
5.227792605884965,5.236512800365615,5.225611309976221,5.232760584835258,5.238782590502898
5.228084909399392,5.236061069711606,5.226122081381141,5.232661367995165,5.238148293572299
5.228353957490976,5.235649566948687,5.226587938977588,5.232569388268212,5.237568698543057
5.228601577545602,5.2352747028685656,5.227012839018208,5.232484133125791,5.237039089615273
5.228829455594412,5.234933209068895,5.227400388668534,5.232405124843886,5.236555157373072
5.229039147025487,5.234622109231975,5.2277538768615965,5.232331918288404,5.2361129637795365
5.229232086506276,5.234338692978732,5.228076302420865,5.2322640988259765,5.235708910185489
