0,1,2,3,4
6.2,3.85,4.02,8.26,6.52
6.2,3.85,4.02,8.26,6.52
4.6206499999999995,4.25065,5.163316666666666,5.57365,6.3866499999999995
4.194336666666667,4.57117,5.005219999999999,4.747570000000001,6.27997
4.197391555555554,4.320436000000001,4.938396833333332,4.5262948888888905,6.1946259999999995
4.106359980555555,4.143398244444446,4.8229805222222195,4.325725355555559,6.071873716666666
4.008376328194445,4.081354234444445,4.694405514999999,4.191800900185187,5.914528417777776
3.939011550904323,4.046351867802469,4.605226863543208,4.084661335888889,5.740592664777775
3.8933053006411544,4.040541990476541,4.499773255217282,3.9989496844518504,5.58281646801049
3.850551550605859,4.044622968743886,4.39925307061827,3.93038036330222,5.456595510596662
3.8378281366376483,4.047887751357763,4.348175941135201,3.9139296713922382,5.355618744665599
50.0,4.050499577448864,4.316753688503499,3.916338985398265,5.274837331920749
3.8575620180790064,4.052589038321745,4.289753286200967,3.918266436603086,5.210212201724869
-14.588422169523058,4.0542606070200495,4.269385190393915,3.926597432003502,5.158512097568165
-15.496114694158024,4.055597861978693,4.249715262403312,3.936648645058712,5.1171520142428015
-14.374754128835745,4.0546414862430655,4.232291683283707,3.94468961550288,5.084063947582511
-13.062687307056143,4.052427597898461,4.215423937044965,3.9511223918582146,5.057593494254278
-11.661377456168038,4.049482226035739,4.199072791389325,3.956268612942482,5.036417131591692
-10.309673641532905,4.046106464717044,4.203883147568185,3.9603855898098965,5.0194760414616235
-9.060976657897463,4.042491544100479,4.191691775448257,3.9645934828654363,5.005923169357568
-7.922956505468583,4.039224970697922,4.19820019825809,3.968334434219173,4.995080871674324
-6.879767128254222,4.036220571292272,4.186682829818774,3.971718335985768,4.986407033527728
-5.945432963310183,4.033466675529937,4.172312315093878,3.9747758336368584,4.9794679630104515
-5.08138490522553,4.030944143861456,4.158316555348158,3.977541246816343,4.97391670659663
-4.302793922451002,4.028635548855999,4.145318677185032,3.980044147030601,4.969475701465573
-3.581791350008293,4.026524275609235,4.156293419077062,3.982310864444406,4.965922897360727
-2.9317969409339644,4.024594682250838,4.169547800332136,3.9843648131364353,4.96308065407685
-2.339342306610502,4.022832108031092,4.182177991911908,3.9862268716230878,4.9608068594497485
-1.7978967480365646,4.052401722845363,4.172890642035612,3.98791569551493,4.926763174164268
-1.2923597408954959,4.075605034856407,4.182313259481161,4.005037411910018,4.872974950263583
-0.8236427666601951,4.087902585290743,4.190628808140244,4.018734785026089,4.82385616520972
-0.39697013129343894,4.094912155831759,4.195430560661998,4.029692683518945,4.778745219483981
-0.008960526778673303,4.09903558622726,4.197849956892765,4.03845900231323,4.735951444173661
0.3443555069511438,4.101394801127412,4.198421379595388,4.045472057348658,4.695157276754849
0.6664355894969078,4.10258026391947,4.197591880410606,4.0510825013769995,4.656299663516471
0.9602500975956028,4.10294498758232,4.195703978757992,4.055570856599673,4.619390835094593
1.2284027778473585,4.102723694165388,4.1953940958384575,4.059161540777812,4.58443884658643
1.4794120270741942,4.102083941680246,4.194659279646187,4.062034088120323,4.552613965757384
1.7091387591327991,4.101150181936579,4.191228062194011,4.064332125994332,4.5232468558751355
1.9181218916108744,4.100016580272489,4.18737464729891,4.066170556293539,4.499753167969336
2.108516253987945,4.098754812125753,4.184360886167086,4.067996187348367,4.480958217644697
2.282403400276674,4.097596796010199,4.184774160313852,4.069605293790394,4.465922257384986
2.4419529268013545,4.096516013157677,4.183514270503319,4.071046948904094,4.453893489177218
2.5834263307332788,4.095513030747779,4.1825043486822455,4.0723386291229335,4.444270474611003
2.7159501562308677,4.09458452292155,4.18494039215834,4.0734980951963164,4.436572062958032
2.8382450233453875,4.09372698352913,4.184810558191563,4.074540401186459,4.430413333635654
2.9458186713484356,4.092936553320214,4.184556413427082,4.075478644673552,4.415919214315568
3.043270340109061,4.092209216883952,4.182063355772795,4.076324231732356,4.399163767365096
3.132195907994555,4.0915409140501415,4.178546033108799,4.077087135064199,4.385759409804718
3.2163061504488866,4.090927625608341,4.177627712378985,4.0777761039044265,4.375035923756417
3.294065661444743,4.090365434546618,4.175388578919843,4.078398839284891,4.366457134917775
3.3648443144730624,4.089850568833137,4.175733305312061,4.078962140453365,4.359594103846862
3.430030434296709,4.0893794299402435,4.176854816957048,4.079472027710253,4.354103678990132
3.4898301320696214,4.088948610481832,4.1755781458460435,4.079933845859861,4.349711339104748
3.5438990731462505,4.088554903607612,4.174233744136183,4.080352351687036,4.346197467196441
3.593146874660328,4.088195306227835,4.173090739759559,4.080731788229178,4.343386369669795
3.638114567932269,4.087867017688942,4.166959611130872,4.081075948097961,4.341137491648478
3.6778985685270564,4.087567435161733,4.165920834147785,4.081388227689083,4.339338389231425
