0,1,2,3,4
1.64,5.78,0.26,2.27,1.79
1.64,5.78,0.26,2.27,1.79
1.796466,1.7784660000000003,1.6224660000000002,1.445466,1.281466
1.5966388,1.2602388000000002,1.7194388,0.8550387999999998,1.6639721333333335
1.7068548177777778,1.1819403733333336,1.4444670399999995,0.8212637066666668,1.5616520399999998
1.602124113481481,1.0867020486666665,1.3018679653333327,0.8085915208888891,1.4853824931111106
1.501617460538271,1.031093972266666,1.221591983377777,0.777021179674074,1.3871346426370363
1.414808703718682,0.9841834208688877,1.1570601959614804,0.7549276780602465,1.311488238492345
1.3433578624536837,0.9494205728782372,1.1044253687444923,0.7408152449070445,1.2492532084824899
1.28563907180794,0.9222100041313785,1.061472078107733,0.7335551325465542,1.1978897290770292
1.2379364622129267,0.902304252666741,1.0267755285445874,0.7313698273182039,1.1557931318699066
50.0,0.8878838301787666,0.9988780637834097,0.7331493328109773,1.1210915889149577
1.1648080110141077,0.8771335767418416,0.9766282920401237,0.7377427383668619,1.092354236294959
-18.386576324496296,0.8697343217424715,0.9589636267464585,0.7427482013057087,1.0656752047566307
-21.01689658463145,0.8639129139311269,0.9442226809441192,-3.1546781929101733,-3.836233131498367
-21.71322933065206,-1.3359424738382106,-1.0197235711765613,-4.563513971354927,-4.506763442904405
-21.379506460673426,-2.9738567278787023,-2.5908805728731057,-5.656640322048494,-5.668081302459483
-20.982502643519375,-4.23499855980604,-3.8478061742303415,-6.63319110775256,-6.67068540761937
-20.5327436685374,-5.222655102312579,-4.85334665531613,-7.418758972575523,-7.45134092259664
-20.019957347054525,-6.0023626863286506,-5.657779040184761,-8.067642252376347,-8.102564489365532
-19.478111162763916,-6.668869904477804,-6.301324948079666,-8.579858704379703,-8.609332146013838
-18.913317154220945,-7.21335021259542,-6.816161674395589,-8.985095515128615,-9.0110324044214
-18.34200477360856,-7.658115328995393,-7.228031055448328,-9.299104238864572,-9.320255913246415
-17.772879411831997,-8.018434962122802,-7.557526560290519,-9.538282951700019,-9.55479091359644
-17.213815446041778,-8.30907937880042,-7.87951822733171,-9.71636770932544,-9.728374693120026
-16.690017354465436,-8.556909039162313,-8.164195925827253,-9.856808889636708,-9.867558616414748
-16.20080688379762,-8.77030178504019,-8.411662299631237,-9.971693865911716,-9.982127353720102
-15.744647852522059,-8.955647352039962,-8.627975348100408,-10.065966250722052,-10.07597911459415
-15.320287447658261,-9.117388383031898,-8.81800703336035,-10.143398976906385,-10.152956321368913
-14.926530982943005,-9.25916030556867,-8.985632447161578,-10.20708457382632,-10.216166589776671
-14.561988297031053,-9.383934151041236,-9.134032466939214,-10.259555667388298,-10.268157668601338
-14.22513754081197,-9.494173458707397,-9.265860625986729,-10.302863159623774,-10.310985616535717
-13.914383260359335,-9.591924907640177,-9.383338979841175,-10.338669889590756,-10.346318239286271
-13.628105387197266,-9.678896632380413,-9.488335977662853,-10.36832561067872,-10.375509120404919
-13.364693987036057,-9.756519928269443,-9.582429483040817,-10.392927673357695,-10.39965868756036
-13.122574635314804,-9.82599939715712,-9.666958047644489,-10.413369560508553,-10.419662782095225
-12.900226281349116,-9.888353408652613,-9.743062470116861,-10.430379943619062,-10.436251840656125
-12.696193379801784,-9.944446880232755,-9.811719564057034,-10.444554103735229,-10.450022406930483
-12.509093604602805,-9.995017859605294,-9.873769645972278,-10.456379234310665,-10.461462517191203
-12.337622205681061,-10.040699125112383,-9.929938962818477,-10.466254829902192,-10.470972159308943
-12.18055383727807,-10.082035772493057,-9.980858035085019,-10.474509128814624,-10.478879776237886
-12.036742508248341,-10.11949956630638,-10.027076699575382,-10.481412385115501,-10.485455590287517
-11.90512016178327,-10.153500680273725,-10.069076481759408,-10.487187591896928,-10.490922371212049
-11.784694279069656,-10.184397327846067,-10.107280804082336,-10.492019154498205,-10.495464147761538
-11.674544811978812,-10.212503685694287,-10.14206343758673,-10.496059913793253,-10.499233263638933
-11.573820679284113,-10.238096433826003,-10.173755524806365,-10.499436840636422,-10.502356099691083
-11.481736005257684,-10.26142017270973,-10.202651438204168,-10.502255659252699,-10.504937720766428
-11.39756623574285,-10.282691927017668,-10.22901368732315,-10.50460460662002,-10.507065654855053
-11.320644232491915,-10.302104904879151,-10.253077046794933,-10.506557494218704,-10.508812971384314
-11.250356419748558,-10.319831648865788,-10.275052044400656,-10.508176205910194,-10.510240792869322
-11.186139036186201,-10.336026688704687,-10.295127921899304,-10.509512739550505,-10.511400347906147
-11.127474529148806,-10.350828784655146,-10.313475160044531,-10.510610878957774,-10.512334652461961
-11.073888115691934,-10.364362833560794,-10.330247642074289,-10.51150756601048,-10.513079889531117
-11.024944525404287,-10.37674149598145,-10.345584516155231,-10.512234029129603,-10.51366654366577
-10.980244932778517,-10.388066591859504,-10.359611806135886,-10.512816713535647,-10.514120335994331
-10.939424081498563,-10.398430303357376,-10.372443810981823,-10.513278049941711,-10.514462996582584
-10.90214759902507,-10.407916216394515,-10.384184326008624,-10.513637091324645,-10.514712903947732
-10.868109496978166,-10.416600226675941,-10.394927713156127,-10.513910041768831,-10.51488561586585
-10.837029850790659,-10.424551331369898,-10.404759842788275,-10.514110696830404,-10.514994311046888
-10.808652650738907,-10.431832323842361,-10.413758925639339,-10.514250811206347,-10.515050157570904
-10.782743815598828,-10.438500405817637,-10.421996250384737,-10.514340406538992,-10.515062621010255
-10.759089359699482,-10.444607728867986,-10.429536839753027,-10.514388029802301,-10.51503972276507
-10.737493703960514,-10.450201875129135,-10.436440036002882,-10.514400970790234,-10.514988257201896
-10.71777812152818,-10.455326285503755,-10.44276002487427,-10.51438544566953,-10.514913974617379
-10.69977930880895,-10.460020642279218,-10.448546305714704,-10.514346752298026,-10.51482173577874
-10.683348072994825,-10.464321211991809,-10.453844114320846,-10.51428940198654,-10.514715642762328
-10.668348127545368,-10.468261153470841,-10.458694804076112,-10.514217231551969,-10.514599149974323
-10.65465498751098,-10.471870795255324,-10.46313619016869,-10.514133498833807,-10.514475158556644
-10.642154957030016,-10.475177885963483,-10.467202861011176,-10.51404096429598,-10.514346096825664
-10.630744201793169,-10.478207820687137,-10.470926460428265,-10.513941960886848,-10.51421398893816
-10.620327899730677,-10.480983846059495,-10.474335943713069,-10.513838453963054,-10.51408051360795
-10.610819463633213,-10.483527246290608,-10.477457810259544,-10.513732092781929,-10.51394705439246
-10.6021398298592,-10.485857512167266,-10.480316315145425,-10.513624254820034,-10.5138147428187
-10.594216807706223,-10.48799249476271,-10.482933661756359,-10.513516083971949,-10.513684495412292
-10.586984484428857,-10.48994854538865,-10.485330177299325,-10.513408523515555,-10.513557045523216
-10.58038268126838,-10.491740643140629,-10.487524472844798,-10.513302344591041,-10.51343297070136
-10.574356456220345,-10.493382511232303,-10.489533589356995,-10.513198170825621,-10.513312716258188
-10.568855649603927,-10.49488672318067,-10.491373131015255,-10.513096499639975,-10.513196615553731
