0,1,2,3,4
5.99,4.49,7.61,6.49,6.19
6.24,5.34,6.696666666666665,6.34,6.596666666666668
6.425555555555555,5.968333333333334,6.154166666666667,6.544444444444443,6.218333333333334
6.374722222222221,6.093333333333334,6.273124999999999,6.305648148148148,6.191597222222223
6.3178317901234555,6.142465277777778,6.261707175925926,6.256790123456789,6.233194444444445
6.278776363168722,6.187829861111112,6.244698591820987,6.250563914609052,6.2387996720679
6.25801295653292,6.213314766589506,6.2404671826774685,6.244687392832646,6.237526122042181
6.247722510681012,6.225420444315843,6.239120574658136,6.240893565850765,6.237330256960519
6.242578883729971,6.2313753506381815,6.23828927387644,6.239114799156473,6.237398446653877
6.239994318920961,6.234386898646029,6.237839576850266,6.238267506562263,6.237410488724617
6.238700467444496,6.235898693685323,6.23762207524488,6.237839190712381,6.237407820785468
50.0,6.236653257235396,6.23751510677177,6.237623028914243,6.2374072642900416
20.825046045228667,6.237030260762719,6.23726379764047,6.237515133325351,6.237191876099069
11.099941658731495,6.2371110684308935,6.2372697305761795,6.237323602354962,6.2371619781674195
7.858178330554212,6.2371365232991565,7.4529115150233824,6.237251770366187,7.452871108976497
7.182780538647927,6.2371365232991565,6.946369534810735,6.237251770366187,7.2502743694633125
6.788800614608283,6.2371365232991565,6.6508845917810016,6.811298558213411,6.904140241555282
6.750327921534232,6.570638382427219,6.622030071975463,6.788774463849898,6.645240492810931
6.72037748578653,6.607939437619075,6.682942709946703,6.685348342878763,6.647059217186961
6.696222846203998,6.627499327403019,6.674151994057768,6.671783423337476,6.664579712634817
6.680719421199746,6.646039520018918,6.667414397750565,6.670171710010019,6.6656134700749
6.6727685096534435,6.6558264950469095,6.666086262244812,6.667733192611828,6.664946702261032
6.668862654836694,6.660386598653971,6.665603614889248,6.66625538570589,6.664906992301549
6.666907218477276,6.66264679547776,6.665277063521451,6.665588664298895,6.664939965170365
6.66592431543254,6.663793380324062,6.665104935443845,6.665268564330236,6.664942760661713
6.665432605068873,6.664368070492888,6.665022798882671,6.665105420145264,6.664941347965541
6.665186941365603,6.6646547092292145,6.664982223647423,6.665023188997825,6.664941205602493
6.665064118003617,6.664797957415853,6.664961765810016,6.6649822060825805,6.664941269961184
6.665002696632071,6.664869613688518,6.664951511828017,6.664961747284593,6.664941277797667
6.6649719852482265,6.664905445743093,6.664946392358299,6.664951512303426,6.6649412749865675
6.664956629969983,6.66492336036483,6.664943833913261,6.664946393216097,6.664941274584046
6.664948952366446,6.664932317474438,6.664942554366043,6.664943833904467,6.664941274708029
6.6649451135456514,6.664936796091234,6.664941914527848,6.6649425543261795,6.664941274728739
6.664943194133226,6.6649390354099864,6.664941594622729,6.6649419145275886,6.664941274723368
6.664942234427848,6.664940155066677,6.664941434673382,6.664941594624562,6.664941274722327
6.664941754575263,6.664940714894502,6.664941354698117,6.664941434673423,6.664941274722558
6.664941514648934,6.66494099480853,6.664941314710326,6.664941354698032,6.66494127472261
6.664941394685764,6.66494113476557,6.6649412947164555,6.6649413147103225,6.6649412747226
6.66494133470418,6.6649412047440855,6.664941284719529,6.664941294716458,6.664941274722597
