0,1,2,3,4
6.2,3.85,4.02,8.26,6.52
50.0,3.85,4.02,8.26,6.52
50.0,4.25065,5.163316666666666,5.57365,6.3866499999999995
50.0,4.57117,5.564636666666665,4.747570000000001,6.27997
50.0,4.320436000000001,5.449667666666667,4.5938560000000015,6.1946259999999995
50.0,4.177178800000002,5.2940912166666685,-19.180994894444446,6.075771633333333
50.0,-3.734903580370369,-0.7539303461111094,-52.498248409537034,5.925079181666668
50.0,-6.088944878648146,-5.592347596333331,-97.84851622470524,2.816776643944446
50.0,-7.866309398890737,-8.26407356387222,-189.94928120463456,0.33013461376666897
50.0,-9.197553693922773,-89.71033690546253,-263.629893188578,-1.6591790103755528
50.0,-10.181761593870625,-258.4639096498622,-512.9259764468153,-3.25062990968933
50.0,-10.895830679334509,-577.4089632762274,-712.3628430534051,-4.523790629140352
50.0,-11.40007518049012,-603.8141994348421,-1131.2706707843415,-5.54231920470117
50.0,-11.742010816107504,-569.8625451067634,-1222.121790735497,-6.357142065149824
50.0,-11.959115138227597,-1189.5673601043407,-1193.5545647584595,-7.009000353508747
50.0,-12.080932141495204,-2138.0918995478005,-2388.2136105163145,-7.5304869841958855
50.0,-12.130714818583112,-2186.1040525276812,-4173.049328466872,-7.947676288745598
50.0,-12.126722016119372,-3884.1533002636847,-6726.097147562327,-8.281427732385367
50.0,-12.08324797070826,-6474.809483937853,-7283.963566207317,-8.548428887297183
50.0,-12.011441620354132,-6562.041535771614,-12033.45714380988,-8.762029811226634
50.0,-11.919959223042063,-6142.753497840051,-13094.675298003642,-8.932910550370195
50.0,-11.815484282963848,-13589.38940678677,-12811.922717953636,-9.069615141685045
50.0,-11.703141662964214,-24955.965589096584,-27174.16855446525,-9.178978814736924
50.0,-11.586827256426321,-39752.215377741464,-48564.167956458674,-9.266469753178427
50.0,-11.469470261274342,-40062.0041064809,-79088.71183662812,-9.33646250393163
50.0,-11.375584665152758,-37453.840900282245,-85818.38726572126,-9.392456704534192
50.0,-11.300476188255491,-34435.96643298403,-83883.3808333328,-9.437252065016242
50.0,-11.240389406737677,-32021.666859145458,-79012.49076532503,-9.473088353401883
50.0,-11.147120310313191,-29404.712327878777,-73357.5896836747,-9.501757384110395
50.0,-11.072505033173602,-123812.21218171355,-228202.38416846085,-301.64278099958375
50.0,-11.01281281146193,-166945.90493712973,-270988.46307808993,-535.3555998919624
50.0,-142.37982838945823,-164531.22471082897,-272414.6913216964,-722.3258550058653
50.0,-301.4921999738335,-153203.865055501,-649500.7450602767,-871.9020590969876
50.0,-453.0113148255276,-140856.521835407,-1249459.3894184467,-991.5630223698855
50.0,-586.8180238736426,-129126.12490370496,-1397062.7796403083,-1087.2917929882037
50.0,-701.7520072744542,-118296.30149491287,-1378960.3811562099,-1163.8748094828584
50.0,-799.5473989977529,-108363.55937402081,-1303763.330521859,-1225.1412226785822
50.0,-882.6253632230247,-99267.98182043926,-1212340.1815699686,-1274.1543532351611
50.0,-953.3350089529372,-90942.52084067682,-1119806.5867103708,-1313.3648576804244
50.0,-1013.7296043951491,-83323.12662928621,-1031508.9852650191,-1344.733261236635
50.0,-1065.533677242292,-2852093.72038643,-949107.2395440636,-1369.8279840816033
50.0,-1110.1724433609934,-6561346.468779475,-872887.8550811693,-1389.903762357578
50.0,-1148.8166776765565,-6865876.670776294,-802642.2738320193,-1405.9643849783577
50.0,-1182.4268252314446,-6474790.351543179,-737999.0374425414,-1418.8128830749813
50.0,-1211.791503911313,-5944276.0172097115,-678548.1987417585,-1429.0916815522803
50.0,-1237.5596096460997,-5435803.232250165,-623886.7989399979,-1437.3147203341196
50.0,-1260.2665696395034,-4967931.766595328,-18282757.48705541,-1443.893151359591
50.0,-1280.355628684661,-8967241.98610218,-43418873.16802834,-1449.155896179968
50.0,-1298.195047894401,-9169386.486855393,-50045643.05582545,-1453.3660920362697
50.0,-1314.091984960239,-8781742.300668985,-49862803.3012542,-1456.7342487213111
50.0,-1328.3036966296045,-8118862.117123019,-47305742.08031248,-1459.4287740693442
50.0,-1341.046585992484,-7445126.6022257535,-44045556.35942234,-1461.5843943477705
50.0,-1352.5035168125482,-6814135.616350154,-40702286.32576918,-70464.60804924609
50.0,-378076.2227963235,-6256759.95931294,-192862420.28592828,-147853.2730994861
50.0,-533243.2763319183,-5881932.195780085,-236663775.6425031,-229565.59451099628
50.0,-609138.4056135098,-5511328.604867071,-240257548.57308674,-372110.7434786946
50.0,-687995.6347907902,-5168026.368137857,-229567101.39859408,-512190.822775951
50.0,-769841.4600858619,-4860518.23737741,-214416975.35246134,-624254.8862137562
50.0,-841636.9987925439,-4579624.906896678,-198468905.16307887,-713906.1369640003
50.0,-2681788.335026142,-4318423.388369716,-183038025.18099865,-785627.1375641956
50.0,-3263307.693104891,-693875387.4526123,-169447473.44627705,-843003.9380443518
50.0,-3371643.840895497,-1616768492.0717325,-156643255.76260132,-888905.3784284767
50.0,-3306080.217671714,-1693750836.4412038,-144546950.24373528,-925626.5307357768
50.0,-3180634.7837348776,-1596362987.0360231,-2453758825.908229,-955003.4525816168
50.0,-3038666.93012995,-2045460700.045578,-5703821669.889937,-978504.9900582889
50.0,-2896545.7762291445,-1999014561.8136182,-6556240629.601422,-997306.2200396266
50.0,-2760301.948045988,-1856550495.802351,-6526856106.7899275,-1012347.2040246967
